datum_snapshot,datum_slot,uhrzeit_slot,dauer_minuten,court,preis,status,tage_im_voraus
2026-05-27T09:55:01,2026-05-28,13:30,90,Indoor 3,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,60,Indoor 3,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,120,Indoor 3,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,90,Indoor 3,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,15:00,60,Indoor 3,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,22:00,60,Indoor 3,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,22:00,120,Indoor 3,66.0,frei,1
2026-05-27T09:55:01,2026-05-28,23:00,60,Indoor 3,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,90,Outdoor 3,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,120,Outdoor 3,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,120,Outdoor 3,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,90,Outdoor 3,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,90,Outdoor 3,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,120,Outdoor 3,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,120,Outdoor 3,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,90,Outdoor 3,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,15:00,60,Outdoor 3,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,60,Outdoor 4,24.0,frei,1
